id,id_poligon,se_inunda_,con_que_fr,provinicia,departamen,localidad,distancia_cuerpo_agua,distancia_curso_agua,microbasurales_cercanos,se_inunda_binaria,frecuencia_num,frecuencia_codificada_Alta,frecuencia_codificada_Baja,frecuencia_codificada_Media,frecuencia_codificada_Otro
1570,14798.0,1,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Misiones,Eldorado,Eldorado,62846.86994396924,34.19059978713837,2,1,2,False,False,True,False
1571,14799.0,1,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Misiones,Eldorado,Eldorado,62839.4586406261,441.6104815408941,2,1,2,False,False,True,False
1572,14186.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Misiones,Capital,Posadas,3400.186417000759,650.023680115757,1,1,3,True,False,False,False
1573,14181.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Misiones,Capital,Garupá,3336.2448287186216,1.3950094242940758,3,1,3,True,False,False,False
1574,14190.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Misiones,Capital,Garupá,4264.255380642167,389.0065077332703,1,1,3,True,False,False,False
1575,19485.0,2,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Misiones,Capital,Posadas,289.5920578780957,1190.480754505605,3,2,3,True,False,False,False
1576,11732.0,1,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Misiones,Capital,Posadas,43.51940669175588,1249.9406709813602,3,1,1,False,True,False,False
1577,15817.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Misiones,San Ignacio,Jardín América,35643.41092472619,190.0289315494116,1,1,3,True,False,False,False
1578,16005.0,1,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Misiones,San Ignacio,Jardín América,33808.477909626024,152.1826148473854,1,1,1,False,True,False,False
1579,19494.0,2,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Misiones,Iguazú,Puerto Iguazú,110846.49357977344,28.40511298837044,1,2,1,False,True,False,False
1580,19848.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Misiones,Leandro N. Alem,Leandro N Alem,23247.69917211357,35.12611244648876,1,1,3,True,False,False,False
1581,20776.0,1,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Misiones,Leandro N. Alem,Leandro N Alem,27087.400629629148,7.837300323459479,1,1,2,False,False,True,False
1582,19502.0,2,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Misiones,Iguazú,Puerto Iguazú,110090.26773033162,8.829107543534867,2,2,3,True,False,False,False
1583,12225.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Misiones,Iguazú,Puerto Iguazú,110020.49733911714,762.8980911375813,3,1,3,True,False,False,False
1584,21398.0,2,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Misiones,Iguazú,Puerto Iguazú,109764.11948008278,5.500639002274898,3,2,3,True,False,False,False
1585,12108.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Misiones,Iguazú,Puerto Iguazú,110946.71541570556,25.33513793647373,1,1,3,True,False,False,False
1586,13722.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Misiones,Iguazú,Puerto Iguazú,110259.04075621851,780.7581931237518,2,1,3,True,False,False,False
1587,18266.0,1,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Misiones,Iguazú,Puerto Iguazú,107538.08951522985,169.63797585303777,2,1,2,False,False,True,False
1588,14986.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Misiones,Iguazú,Puerto Esperanza,84698.46957952974,31.79743318470446,1,1,3,True,False,False,False
1589,11513.0,1,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Misiones,Iguazú,Puerto Esperanza,84121.44848203691,45.42690704932536,1,1,2,False,False,True,False
1590,18899.0,1,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Misiones,Iguazú,Colonia Wanda,85967.82267016164,34.51614963692944,1,1,1,False,True,False,False
1591,12014.0,1,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Misiones,Iguazú,Colonia Wanda,87418.81920291502,4.503209468142513,1,1,1,False,True,False,False
1592,21317.0,2,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Misiones,San Pedro,San Pedro,1511.617870865273,283.1352802035674,1,2,3,True,False,False,False
1593,15735.0,1,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Misiones,Cainguás,Aristóbulo Del Valle,6194.601685080856,122.48184690765996,1,1,1,False,True,False,False
1594,15666.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Misiones,Cainguás,Aristóbulo Del Valle,7.840098789984788,21.218648009836823,1,1,3,True,False,False,False
1595,15729.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Misiones,Cainguás,Aristóbulo Del Valle,1079.5437179106284,1089.2168386527796,1,1,3,True,False,False,False
1596,21470.0,2,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Misiones,Cainguás,Aristóbulo Del Valle,969.3278933485624,933.5589596364092,1,2,3,True,False,False,False
1597,19917.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Misiones,Apóstoles,Apóstoles,56434.04745823101,49781.77460783268,1,1,3,True,False,False,False
1598,19629.0,2,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Misiones,Candelaria,Candelaria,16122.51037296228,1764.6462132641925,2,2,3,True,False,False,False
1599,19316.0,2,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Misiones,Candelaria,Candelaria,16060.548473409312,874.1432540713117,3,2,3,True,False,False,False
1600,13315.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Misiones,Candelaria,Candelaria,15468.051764156977,2549.8479185964165,1,1,3,True,False,False,False
1601,13316.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Misiones,Candelaria,Candelaria,14493.711658976968,2729.006371347064,1,1,3,True,False,False,False
1602,21394.0,2,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Misiones,Candelaria,Candelaria,15725.010962226475,1053.49831097655,1,2,3,True,False,False,False
1603,15761.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Misiones,Montecarlo,Montecarlo,58401.39199381169,250.28678288358293,2,1,3,True,False,False,False
1604,15757.0,1,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Misiones,Montecarlo,Montecarlo,60422.11315759251,66.63522638423662,1,1,2,False,False,True,False
1605,23194.0,2,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Misiones,Montecarlo,Montecarlo,58807.879824215706,111.17928229851556,2,2,3,True,False,False,False
1606,23263.0,2,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Misiones,Montecarlo,Montecarlo,58829.8383782968,15.128405145276009,2,2,1,False,True,False,False
1607,15717.0,1,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Misiones,Montecarlo,Montecarlo,58629.70276241066,4.476449037881505,2,1,2,False,False,True,False
1608,18988.0,1,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Misiones,Candelaria,Candelaria,16301.244555431742,75.98394209298148,2,1,2,False,False,True,False
1609,23195.0,2,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Misiones,Montecarlo,Montecarlo,59402.46700027553,5.304415830990686,1,2,3,True,False,False,False
1610,21589.0,2,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Misiones,Oberá,Oberá,5795.438225125616,174.65904716164553,4,2,3,True,False,False,False
1611,18267.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Misiones,Iguazú,Puerto Iguazú,107289.69526822968,457.8185645700703,2,1,3,True,False,False,False
1612,16838.0,1,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Misiones,General Manuel Belgrano,Bernardo De Irigoyen,14547.055515355356,82.66071786903557,1,1,2,False,False,True,False
1613,388.0,1,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Misiones,Apóstoles,San José,39869.620642865135,33370.48124275148,1,1,2,False,False,True,False
1614,375.0,1,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Misiones,Candelaria,Mártires,30580.63297193868,18207.212592851007,1,1,2,False,False,True,False
1615,386.0,1,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Misiones,Oberá,Los Helechos,3578.7411866763355,3367.498726075539,1,1,1,False,True,False,False
1616,824.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Misiones,Oberá,Oberá,4668.065437211928,1969.5946180536223,1,1,3,True,False,False,False
1617,90.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Misiones,San Javier,San Javier,39351.68510883295,29843.53646049109,1,1,3,True,False,False,False
1618,366.0,1,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Misiones,Eldorado,9 De Julio Kilómetro 20,45529.6206642082,13245.232214280746,1,1,1,False,True,False,False
1619,381.0,1,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Misiones,General Manuel Belgrano,Dos Hermanas,1923.0070688545363,12734.435698152583,1,1,2,False,False,True,False
1620,390.0,1,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Misiones,Libertador General San Martín,El Alcázar,41824.915280785535,16194.753008430567,1,1,1,False,True,False,False
1621,696.0,1,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Misiones,Libertador General San Martín,Puerto Rico,34356.87217991231,25744.08493448632,3,1,2,False,False,True,False
1622,695.0,1,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Misiones,Libertador General San Martín,Puerto Rico,34485.4941945971,25715.78971923635,3,1,2,False,False,True,False
1623,691.0,1,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Misiones,Libertador General San Martín,Puerto Rico,34666.463849234475,25806.814119928284,3,1,2,False,False,True,False
1624,351.0,1,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Misiones,Montecarlo,Montecarlo,61259.9196329227,727.7922727521109,1,1,1,False,True,False,False
1625,19392.0,2,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Misiones,Capital,Posadas,2835.7451413309395,13.702349029182605,5,2,3,True,False,False,False
1626,11580.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Jujuy,Dr. Manuel Belgrano,San Salvador De Jujuy,59852.46032879802,87.40447306538192,1,1,3,True,False,False,False
1627,11404.0,1,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Jujuy,Dr. Manuel Belgrano,San Salvador De Jujuy,59874.64446063749,123.2890166404687,3,1,1,False,True,False,False
1628,11403.0,1,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Jujuy,Dr. Manuel Belgrano,San Salvador De Jujuy,59900.854597196834,101.32013570492003,3,1,1,False,True,False,False
1629,12912.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Jujuy,Dr. Manuel Belgrano,San Salvador De Jujuy,57485.7888060818,126.05230359610948,1,1,3,True,False,False,False
1630,11178.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Jujuy,Dr. Manuel Belgrano,San Salvador De Jujuy,58309.76230900551,26.83192543819582,1,1,3,True,False,False,False
1631,11708.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Jujuy,Dr. Manuel Belgrano,San Salvador De Jujuy,59217.44791542876,215.6367698738896,3,1,3,True,False,False,False
1632,14410.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Jujuy,Dr. Manuel Belgrano,San Salvador De Jujuy,61138.856421460834,57.094198900749134,3,1,3,True,False,False,False
1633,12241.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Jujuy,Dr. Manuel Belgrano,San Salvador De Jujuy,55552.01246532526,134.12347592043412,1,1,3,True,False,False,False
1634,18951.0,2,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Jujuy,Dr. Manuel Belgrano,San Salvador De Jujuy,57621.066516419385,110.45920698946551,2,2,3,True,False,False,False
1635,12920.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Jujuy,Dr. Manuel Belgrano,San Salvador De Jujuy,53827.347140203805,29.71969676354111,3,1,3,True,False,False,False
1636,13669.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Jujuy,Dr. Manuel Belgrano,San Salvador De Jujuy,52289.07359543331,39.18873479585955,1,1,3,True,False,False,False
1637,11335.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Jujuy,Dr. Manuel Belgrano,San Salvador De Jujuy,58109.54573923515,213.6848668724473,2,1,3,True,False,False,False
1638,22538.0,2,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Jujuy,Dr. Manuel Belgrano,San Salvador De Jujuy,60972.02101765104,28.83029194764413,2,2,2,False,False,True,False
1639,13018.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Jujuy,Dr. Manuel Belgrano,San Salvador De Jujuy,54224.00372861407,38.87571584793809,3,1,3,True,False,False,False
1640,22619.0,2,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Jujuy,Dr. Manuel Belgrano,San Salvador De Jujuy,53959.90777250296,72.51355386042859,2,2,3,True,False,False,False
1641,18556.0,1,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Jujuy,El Carmen,Monterrico,38911.35171981734,106.78180392975172,3,1,2,False,False,True,False
1642,14127.0,1,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Jujuy,Palpalá,Palpalá,53066.961605089055,809.0965269397974,1,1,2,False,False,True,False
1643,17349.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Jujuy,Palpalá,Palpalá,53984.97353528502,33.285491868713926,2,1,3,True,False,False,False
1644,13915.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Jujuy,San Pedro,San Pedro De Jujuy,74673.84872193812,46.96890803691318,1,1,3,True,False,False,False
1645,13913.0,1,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Jujuy,San Pedro,San Pedro De Jujuy,75397.86895315308,40.310007103001546,1,1,1,False,True,False,False
1646,18966.0,2,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Jujuy,Dr. Manuel Belgrano,San Salvador De Jujuy,60099.412129847085,362.53189491161874,2,2,3,True,False,False,False
1647,14409.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Jujuy,Dr. Manuel Belgrano,San Salvador De Jujuy,60594.39115736286,151.09972718705524,3,1,3,True,False,False,False
1648,22620.0,2,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Jujuy,Dr. Manuel Belgrano,San Salvador De Jujuy,53923.63726383055,50.689852328092826,5,2,3,True,False,False,False
1649,22601.0,2,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Jujuy,Dr. Manuel Belgrano,San Salvador De Jujuy,54284.94409563224,138.2948129992585,5,2,2,False,False,True,False
1650,17133.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Jujuy,Humahuaca,Humahuaca,101978.227678039,1841.6388033472183,3,1,3,True,False,False,False
1651,17134.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Jujuy,Humahuaca,Humahuaca,102082.74126878048,1785.1246590496714,3,1,3,True,False,False,False
1652,17129.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Jujuy,Humahuaca,Humahuaca,102592.10351370837,1676.3943874336169,1,1,3,True,False,False,False
1653,17132.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Jujuy,Humahuaca,Humahuaca,101800.87971460294,2000.599793855376,3,1,3,True,False,False,False
1654,19057.0,2,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Jujuy,Dr. Manuel Belgrano,San Salvador De Jujuy,53545.74425626215,69.79060973281764,2,2,2,False,False,True,False
1655,13668.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Jujuy,Dr. Manuel Belgrano,San Salvador De Jujuy,53321.44904731124,477.8125927072112,1,1,3,True,False,False,False
1656,14125.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Jujuy,Palpalá,Palpalá,54122.40712432195,23.972174267106265,1,1,3,True,False,False,False
1657,21404.0,2,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Jujuy,Dr. Manuel Belgrano,San Salvador De Jujuy,53548.01727697832,39.02462370308525,3,2,3,True,False,False,False
1658,15853.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Jujuy,Dr. Manuel Belgrano,San Salvador De Jujuy,54881.90379508856,878.3430121632912,3,1,3,True,False,False,False
1659,15852.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Jujuy,Dr. Manuel Belgrano,San Salvador De Jujuy,54795.95775963538,767.5486834084434,3,1,3,True,False,False,False
1660,15854.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Jujuy,Dr. Manuel Belgrano,San Salvador De Jujuy,54855.57965688351,890.2716383691006,3,1,3,True,False,False,False
1661,14130.0,1,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Jujuy,Palpalá,Palpalá,54086.43899512773,65.03574115180596,2,1,2,False,False,True,False
1662,22768.0,2,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Jujuy,Dr. Manuel Belgrano,San Salvador De Jujuy,58903.29740508832,35.2185125957364,2,2,2,False,False,True,False
1663,21400.0,2,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Jujuy,Dr. Manuel Belgrano,San Salvador De Jujuy,58973.68921345269,806.3331148581686,2,2,3,True,False,False,False
1664,15293.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Jujuy,Dr. Manuel Belgrano,San Salvador De Jujuy,58862.70573425321,38.28776910296172,2,1,3,True,False,False,False
1665,13917.0,1,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Jujuy,El Carmen,Monterrico,38674.39750551056,81.22691612047977,3,1,2,False,False,True,False
1666,13916.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Jujuy,El Carmen,Monterrico,38851.7044366162,135.33530478396534,3,1,3,True,False,False,False
1667,21399.0,2,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Jujuy,San Pedro,San Pedro De Jujuy,73706.72478209608,1108.3849723912783,1,2,2,False,False,True,False
1668,20037.0,2,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Jujuy,Ledesma,Libertador General San Martín,37281.76882236672,14948.149030423772,1,2,2,False,False,True,False
1669,14411.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Jujuy,Dr. Manuel Belgrano,San Salvador De Jujuy,61278.63894485196,53.4762813993592,3,1,3,True,False,False,False
1670,12800.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Jujuy,Dr. Manuel Belgrano,San Salvador De Jujuy,53931.32950121774,45.332926656564375,3,1,3,True,False,False,False
1671,15241.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Jujuy,Dr. Manuel Belgrano,San Salvador De Jujuy,61308.87685945583,76.40982535282542,2,1,3,True,False,False,False
1672,15242.0,1,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Jujuy,Dr. Manuel Belgrano,San Salvador De Jujuy,59987.13859538487,211.74153197350464,3,1,2,False,False,True,False
1673,13938.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Jujuy,Ledesma,Libertador General San Martín,36688.8834037798,13594.03786984035,1,1,3,True,False,False,False
1674,14412.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Jujuy,Dr. Manuel Belgrano,San Salvador De Jujuy,62397.81116381397,52.51872946918959,1,1,3,True,False,False,False
1675,11182.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Jujuy,Dr. Manuel Belgrano,San Salvador De Jujuy,53831.24501099472,102.0649551342507,5,1,3,True,False,False,False
1676,11181.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Jujuy,Dr. Manuel Belgrano,San Salvador De Jujuy,53882.59013156052,51.23309101788334,5,1,3,True,False,False,False
1677,22832.0,2,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Jujuy,Dr. Manuel Belgrano,San Salvador De Jujuy,60234.92856445391,294.3564890847851,1,2,2,False,False,True,False
1678,19184.0,2,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Jujuy,Palpalá,Palpalá,51728.34789456757,358.5007975292115,2,2,3,True,False,False,False
1679,19191.0,2,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Jujuy,Dr. Manuel Belgrano,San Salvador De Jujuy,60580.121301901694,228.2328308296429,1,2,3,True,False,False,False
1680,12287.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Jujuy,Dr. Manuel Belgrano,San Salvador De Jujuy,61637.09928947013,395.2010852840448,2,1,3,True,False,False,False
1681,11646.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Jujuy,Dr. Manuel Belgrano,San Salvador De Jujuy,58809.990419850685,154.78189365473605,2,1,3,True,False,False,False
1682,17031.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Jujuy,Palpalá,Palpalá,52184.19789618452,685.8189029734285,2,1,3,True,False,False,False
1683,17027.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Jujuy,El Carmen,Los Lapachos,41769.33561052506,9062.72680301592,1,1,3,True,False,False,False
1684,801.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Jujuy,Dr. Manuel Belgrano,San Salvador De Jujuy,53651.46850869293,41.91384203738952,3,1,3,True,False,False,False
1685,249.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Jujuy,El Carmen,Aguas Calientes,49843.412377858265,13618.133271141376,1,1,3,True,False,False,False
1686,658.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Jujuy,Palpalá,Palpalá,51951.407396223854,275.8307367695559,1,1,3,True,False,False,False
1687,927.0,1,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Jujuy,Tilcara,Maimará,97041.73336592884,7560.348464086538,1,1,1,False,True,False,False
1688,811.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Jujuy,Yaví,La Quiaca,205027.77508251264,57.00559034749529,2,1,3,True,False,False,False
1689,810.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Jujuy,Yaví,La Quiaca,205075.4787890145,271.2163843574825,2,1,3,True,False,False,False
1690,25270.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Jujuy,Ledesma,Caimancito,15339.296273590391,1125.8556351816048,1,1,3,True,False,False,False
1691,21414.0,2,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Chubut,Rawson,Rawson,552525.3075007477,16236.4022570931,1,2,2,False,False,True,False
1692,21411.0,2,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Chubut,Rawson,Rawson,554030.0289834584,17292.445754215427,1,2,3,True,False,False,False
1693,21215.0,2,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Chubut,Rawson,Trelew,531251.3212005254,5440.732677157955,2,2,2,False,False,True,False
1694,16384.0,1,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Chubut,Rawson,Trelew,534898.3635167236,1850.045866182882,1,1,2,False,False,True,False
1695,21214.0,2,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Chubut,Rawson,Trelew,531122.7506156967,5928.310678436535,2,2,3,True,False,False,False
1696,21412.0,2,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Chubut,Rawson,Rawson,550245.2331803442,13840.983968448349,1,2,1,False,True,False,False
1697,21297.0,2,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Chubut,Biedma,Puerto Madryn,544625.9401065502,52654.933685830365,1,2,1,False,True,False,False
1698,14506.0,2,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Chubut,Escalante,Comodoro Rivadavia,544320.3057309198,53.80037731462594,3,2,2,False,False,True,False
1699,12933.0,1,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Chubut,Escalante,Comodoro Rivadavia,544465.6865478437,202.30012017278264,3,1,1,False,True,False,False
1700,14145.0,2,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Chubut,Escalante,Comodoro Rivadavia,545196.6110198841,1210.8841699160953,3,2,2,False,False,True,False
1701,20686.0,2,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Chubut,Escalante,Comodoro Rivadavia,547075.8212106738,3407.9187799106544,1,2,1,False,True,False,False
1816,19639.0,2,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Tucumán,Chicligasta,Concepción,178546.49208255066,202.5891747917758,1,2,2,False,False,True,False
1702,25024.0,2,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Chubut,Biedma,Puerto Madryn,544315.0524187277,56954.49611366756,1,2,2,False,False,True,False
1703,12332.0,1,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Chubut,Escalante,Comodoro Rivadavia,547859.9895486389,3380.177260092124,1,1,1,False,True,False,False
1704,13501.0,2,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Chubut,Escalante,Comodoro Rivadavia,544856.068964138,2852.729098169584,1,2,1,False,True,False,False
1705,14141.0,2,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Chubut,Escalante,Comodoro Rivadavia,545828.4495501919,1815.7973401561808,2,2,1,False,True,False,False
1706,22658.0,2,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Chubut,Escalante,Comodoro Rivadavia,544279.0707585784,169.90707541961288,4,2,1,False,True,False,False
1707,13393.0,2,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Chubut,Escalante,Comodoro Rivadavia,544008.9348736359,6130.539996892409,1,2,1,False,True,False,False
1708,14147.0,2,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Chubut,Escalante,Comodoro Rivadavia,544911.3566611243,823.7076101250364,2,2,2,False,False,True,False
